BuildingIndex,Year,Month,Day,Hour,Quarter,DayOfWeek,Holiday,HighestTemp,Weather,Demand
1,2019,1,1,22,3,2,1,-2.7,1,920
1,2019,1,1,23,0,2,1,-2.7,1,930
1,2019,1,1,23,1,2,1,-2.7,1,940
1,2019,1,1,23,2,2,1,-2.7,1,950
1,2019,1,1,23,3,2,1,-2.7,1,960
1,2019,1,2,0,0,2,4,-2.7,1,970
1,2019,1,2,0,1,3,2,-3.9,1,980
1,2019,1,2,0,2,3,2,-3.9,1,990
1,2019,1,2,0,3,3,2,-3.9,1,1000
1,2019,1,2,1,0,3,2,-3.9,1,1010
1,2019,1,2,1,1,3,2,-3.9,1,1020
1,2019,1,2,1,2,3,2,-3.9,1,1030
1,2019,1,2,1,3,3,2,-3.9,1,1040
1,2019,1,2,2,0,3,2,-3.9,1,1050
1,2019,1,2,2,1,3,2,-3.9,1,1060
1,2019,1,2,2,2,3,2,-3.9,1,1070
1,2019,1,2,2,3,3,2,-3.9,1,1080
1,2019,1,2,3,0,3,2,-3.9,1,1090
1,2019,1,2,3,1,3,2,-3.9,1,1100
1,2019,1,2,3,2,3,2,-3.9,1,1110
1,2019,1,2,3,3,3,2,-3.9,1,1120
1,2019,1,2,4,0,3,2,-3.9,1,1130
1,2019,1,2,4,1,3,2,-3.9,1,1140
1,2019,1,2,4,2,3,2,-3.9,1,1150
1,2019,1,2,4,3,3,2,-3.9,1,1160
1,2019,1,2,5,0,3,2,-3.9,1,1170
1,2019,1,2,5,1,3,2,-3.9,2,1180
1,2019,1,2,5,2,3,2,-3.9,2,1190
1,2019,1,2,5,3,3,2,-3.9,2,1200
1,2019,1,2,6,0,3,2,-3.9,2,1210
1,2019,1,2,6,1,3,2,-3.9,2,1220
1,2019,1,2,6,2,3,2,-3.9,2,1230
1,2019,1,2,6,3,3,2,-3.9,2,1240
1,2019,1,2,7,0,3,2,-3.9,2,1250
1,2019,1,2,7,1,3,2,-3.9,2,1260
1,2019,1,2,7,2,3,2,-3.9,2,1270
1,2019,1,2,7,3,3,2,-3.9,2,1280
1,2019,1,2,8,0,3,2,-3.9,2,1290
1,2019,1,2,8,1,3,2,-3.9,1,1300
1,2019,1,2,8,2,3,2,-3.9,1,1310
1,2019,1,2,8,3,3,2,-3.9,1,1320
1,2019,1,2,9,0,3,2,-3.9,1,1330
1,2019,1,2,9,1,3,2,-3.9,1,1340
1,2019,1,2,9,2,3,2,-3.9,1,1350
1,2019,1,2,9,3,3,2,-3.9,1,1360
1,2019,1,2,10,0,3,2,-3.9,1,1370
1,2019,1,2,10,1,3,2,-3.9,1,1380
1,2019,1,2,10,2,3,2,-3.9,1,1390
1,2019,1,2,10,3,3,2,-3.9,1,1400
1,2019,1,2,11,0,3,2,-3.9,1,1410
1,2019,1,2,11,1,3,2,-3.9,1,1420
1,2019,1,2,11,2,3,2,-3.9,1,1430
1,2019,1,2,11,3,3,2,-3.9,1,1440
1,2019,1,2,12,0,3,2,-3.9,1,1450
1,2019,1,2,12,1,3,2,-3.9,1,1460
1,2019,1,2,12,2,3,2,-3.9,1,1470
1,2019,1,2,12,3,3,2,-3.9,1,1480
1,2019,1,2,13,0,3,2,-3.9,1,1490
1,2019,1,2,13,1,3,2,-3.9,1,1500
1,2019,1,2,13,2,3,2,-3.9,1,1510
1,2019,1,2,13,3,3,2,-3.9,1,1520
1,2019,1,2,14,0,3,2,-3.9,1,1530
1,2019,1,2,14,1,3,2,-3.9,1,1540
1,2019,1,2,14,2,3,2,-3.9,1,1550
1,2019,1,2,14,3,3,2,-3.9,1,1560
1,2019,1,2,15,0,3,2,-3.9,1,1570
1,2019,1,2,15,1,3,2,-3.9,1,1580
1,2019,1,2,15,2,3,2,-3.9,1,1590
1,2019,1,2,15,3,3,2,-3.9,1,1600
1,2019,1,2,16,0,3,2,-3.9,1,1610
1,2019,1,2,16,1,3,2,-3.9,1,1620
1,2019,1,2,16,2,3,2,-3.9,1,1630
1,2019,1,2,16,3,3,2,-3.9,1,1640
1,2019,1,2,17,0,3,2,-3.9,1,1650
1,2019,1,2,17,1,3,2,-3.9,1,1660
1,2019,1,2,17,2,3,2,-3.9,1,1670
1,2019,1,2,17,3,3,2,-3.9,1,1680
1,2019,1,2,18,0,3,2,-3.9,1,1690
1,2019,1,2,18,1,3,2,-3.9,1,1700
1,2019,1,2,18,2,3,2,-3.9,1,1710
1,2019,1,2,18,3,3,2,-3.9,1,1720
1,2019,1,2,19,0,3,2,-3.9,1,1730
1,2019,1,2,19,1,3,2,-3.9,1,1740
1,2019,1,2,19,2,3,2,-3.9,1,1750
1,2019,1,2,19,3,3,2,-3.9,1,1760
1,2019,1,2,20,0,3,2,-3.9,1,1770
1,2019,1,2,20,1,3,2,-3.9,1,1780
1,2019,1,2,20,2,3,2,-3.9,1,1790
1,2019,1,2,20,3,3,2,-3.9,1,1800
1,2019,1,2,21,0,3,2,-3.9,1,1810
1,2019,1,2,21,1,3,2,-3.9,1,1820
1,2019,1,2,21,2,3,2,-3.9,1,1830
1,2019,1,2,21,3,3,2,-3.9,1,1840
1,2019,1,2,22,0,3,2,-3.9,1,1850
1,2019,1,2,22,1,3,2,-3.9,1,1860
1,2019,1,2,22,2,3,2,-3.9,1,1870
1,2019,1,2,22,3,3,2,-3.9,1,1880
1,2019,1,2,23,0,3,2,-3.9,1,1890
1,2019,1,2,23,1,3,2,-3.9,1,1900
1,2019,1,2,23,2,3,2,-3.9,1,1910
1,2019,1,2,23,3,3,2,-3.9,1,1920
1,2019,1,3,0,0,3,2,-3.9,1,1930
1,2019,1,3,0,1,4,4,5.4,1,1940
1,2019,1,3,0,2,4,4,5.4,1,1950
1,2019,1,3,0,3,4,4,5.4,1,1960
1,2019,1,3,1,0,4,4,5.4,1,1970
1,2019,1,3,1,1,4,4,5.4,1,1980
1,2019,1,3,1,2,4,4,5.4,1,1990
1,2019,1,3,1,3,4,4,5.4,1,2000
1,2019,1,3,2,0,4,4,5.4,1,2010
1,2019,1,3,2,1,4,4,5.4,1,2020
1,2019,1,3,2,2,4,4,5.4,1,2030
1,2019,1,3,2,3,4,4,5.4,1,2040
1,2019,1,3,3,0,4,4,5.4,1,2050
1,2019,1,3,3,1,4,4,5.4,1,2060
1,2019,1,3,3,2,4,4,5.4,1,2070
1,2019,1,3,3,3,4,4,5.4,1,2080
1,2019,1,3,4,0,4,4,5.4,1,2090
1,2019,1,3,4,1,4,4,5.4,1,2100
1,2019,1,3,4,2,4,4,5.4,1,2110
1,2019,1,3,4,3,4,4,5.4,1,2120
1,2019,1,3,5,0,4,4,5.4,1,2130
1,2019,1,3,5,1,4,4,5.4,1,2140
1,2019,1,3,5,2,4,4,5.4,1,2150
1,2019,1,3,5,3,4,4,5.4,1,2160
1,2019,1,3,6,0,4,4,5.4,1,2170
1,2019,1,3,6,1,4,4,5.4,1,2180
1,2019,1,3,6,2,4,4,5.4,1,2190
1,2019,1,3,6,3,4,4,5.4,1,2200
1,2019,1,3,7,0,4,4,5.4,1,2210
1,2019,1,3,7,1,4,4,5.4,1,2220
1,2019,1,3,7,2,4,4,5.4,1,2230
1,2019,1,3,7,3,4,4,5.4,1,2240
1,2019,1,3,8,0,4,4,5.4,1,2250
1,2019,1,3,8,1,4,4,5.4,1,2260
1,2019,1,3,8,2,4,4,5.4,1,2270
1,2019,1,3,8,3,4,4,5.4,1,2280
1,2019,1,3,9,0,4,4,5.4,1,2290
1,2019,1,3,9,1,4,4,5.4,1,2300
1,2019,1,3,9,2,4,4,5.4,1,2310
1,2019,1,3,9,3,4,4,5.4,1,2320
1,2019,1,3,10,0,4,4,5.4,1,2330
1,2019,1,3,10,1,4,4,5.4,1,2340
1,2019,1,3,10,2,4,4,5.4,1,2350
1,2019,1,3,10,3,4,4,5.4,1,2360
1,2019,1,3,11,0,4,4,5.4,1,2370
1,2019,1,3,11,1,4,4,5.4,1,2380
1,2019,1,3,11,2,4,4,5.4,1,2390
1,2019,1,3,11,3,4,4,5.4,1,2400
1,2019,1,3,12,0,4,4,5.4,1,2410
1,2019,1,3,12,1,4,4,5.4,1,2420
1,2019,1,3,12,2,4,4,5.4,1,2430
1,2019,1,3,12,3,4,4,5.4,1,2440
1,2019,1,3,13,0,4,4,5.4,1,2450
1,2019,1,3,13,1,4,4,5.4,1,2460
1,2019,1,3,13,2,4,4,5.4,1,2470
1,2019,1,3,13,3,4,4,5.4,1,2480
1,2019,1,3,14,0,4,4,5.4,1,2490
1,2019,1,3,14,1,4,4,5.4,1,2500
1,2019,1,3,14,2,4,4,5.4,1,2510
1,2019,1,3,14,3,4,4,5.4,1,2520
1,2019,1,3,15,0,4,4,5.4,1,2530
1,2019,1,3,15,1,4,4,5.4,1,2540
1,2019,1,3,15,2,4,4,5.4,1,2550
1,2019,1,3,15,3,4,4,5.4,1,2560
1,2019,1,3,16,0,4,4,5.4,1,2570
1,2019,1,3,16,1,4,4,5.4,1,2580
1,2019,1,3,16,2,4,4,5.4,1,2590
1,2019,1,3,16,3,4,4,5.4,1,2600
1,2019,1,3,17,0,4,4,5.4,1,2610
1,2019,1,3,17,1,4,4,5.4,1,2620
1,2019,1,3,17,2,4,4,5.4,1,2630
1,2019,1,3,17,3,4,4,5.4,1,2640
1,2019,1,3,18,0,4,4,5.4,1,2650
1,2019,1,3,18,1,4,4,5.4,1,2660
1,2019,1,3,18,2,4,4,5.4,1,2670
1,2019,1,3,18,3,4,4,5.4,1,2680
1,2019,1,3,19,0,4,4,5.4,1,2690
1,2019,1,3,19,1,4,4,5.4,1,2700
1,2019,1,3,19,2,4,4,5.4,1,2710
1,2019,1,3,19,3,4,4,5.4,1,2720
1,2019,1,3,20,0,4,4,5.4,1,2730
1,2019,1,3,20,1,4,4,5.4,1,2740
1,2019,1,3,20,2,4,4,5.4,1,2750
1,2019,1,3,20,3,4,4,5.4,1,2760
1,2019,1,3,21,0,4,4,5.4,1,2770
1,2019,1,3,21,1,4,4,5.4,1,2780
1,2019,1,3,21,2,4,4,5.4,1,2790
1,2019,1,3,21,3,4,4,5.4,1,2800
1,2019,1,3,22,0,4,4,5.4,1,2810
1,2019,1,3,22,1,4,4,5.4,1,2820
1,2019,1,3,22,2,4,4,5.4,1,2830
1,2019,1,3,22,3,4,4,5.4,1,2840
1,2019,1,3,23,0,4,4,5.4,1,2850
1,2019,1,3,23,1,4,4,5.4,1,2860
1,2019,1,3,23,2,4,4,5.4,1,2870
1,2019,1,3,23,3,4,4,5.4,1,2880
1,2019,1,4,0,0,4,4,5.4,1,2890
1,2019,1,4,0,1,5,4,6.4,1,2900
1,2019,1,4,0,2,5,4,6.4,1,2910
1,2019,1,4,0,3,5,4,6.4,1,2920
1,2019,1,4,1,0,5,4,6.4,1,2930
1,2019,1,4,1,1,5,4,6.4,1,2940
1,2019,1,4,1,2,5,4,6.4,1,2950
1,2019,1,4,1,3,5,4,6.4,1,2960
1,2019,1,4,2,0,5,4,6.4,1,2970
1,2019,1,4,2,1,5,4,6.4,1,2980
1,2019,1,4,2,2,5,4,6.4,1,2990
1,2019,1,4,2,3,5,4,6.4,1,3000
1,2019,1,4,3,0,5,4,6.4,1,3010
1,2019,1,4,3,1,5,4,6.4,1,3020
1,2019,1,4,3,2,5,4,6.4,1,3030
1,2019,1,4,3,3,5,4,6.4,1,3040
1,2019,1,4,4,0,5,4,6.4,1,3050
1,2019,1,4,4,1,5,4,6.4,1,3060
1,2019,1,4,4,2,5,4,6.4,1,3070
1,2019,1,4,4,3,5,4,6.4,1,3080
1,2019,1,4,5,0,5,4,6.4,1,3090
1,2019,1,4,5,1,5,4,6.4,1,3100
1,2019,1,4,5,2,5,4,6.4,1,3110
1,2019,1,4,5,3,5,4,6.4,1,3120
1,2019,1,4,6,0,5,4,6.4,1,3130
1,2019,1,4,6,1,5,4,6.4,1,3140
1,2019,1,4,6,2,5,4,6.4,1,3150
1,2019,1,4,6,3,5,4,6.4,1,3160
1,2019,1,4,7,0,5,4,6.4,1,3170
1,2019,1,4,7,1,5,4,6.4,1,3180
1,2019,1,4,7,2,5,4,6.4,1,3190
1,2019,1,4,7,3,5,4,6.4,1,3200
1,2019,1,4,8,0,5,4,6.4,1,3210
1,2019,1,4,8,1,5,4,6.4,1,3220
1,2019,1,4,8,2,5,4,6.4,1,3230
1,2019,1,4,8,3,5,4,6.4,1,3240
1,2019,1,4,9,0,5,4,6.4,1,3250
1,2019,1,4,9,1,5,4,6.4,1,3260
1,2019,1,4,9,2,5,4,6.4,1,3270
1,2019,1,4,9,3,5,4,6.4,1,3280
1,2019,1,4,10,0,5,4,6.4,1,3290
1,2019,1,4,10,1,5,4,6.4,2,3300
1,2019,1,4,10,2,5,4,6.4,2,3310
1,2019,1,4,10,3,5,4,6.4,2,3320
1,2019,1,4,11,0,5,4,6.4,2,3330
1,2019,1,4,11,1,5,4,6.4,2,3340
1,2019,1,4,11,2,5,4,6.4,2,3350
1,2019,1,4,11,3,5,4,6.4,2,3360
1,2019,1,4,12,0,5,4,6.4,2,3370
1,2019,1,4,12,1,5,4,6.4,3,3380
1,2019,1,4,12,2,5,4,6.4,3,3390
1,2019,1,4,12,3,5,4,6.4,3,3400
1,2019,1,4,13,0,5,4,6.4,3,3410
1,2019,1,4,13,1,5,4,6.4,3,3420
1,2019,1,4,13,2,5,4,6.4,3,3430
1,2019,1,4,13,3,5,4,6.4,3,3440
1,2019,1,4,14,0,5,4,6.4,3,3450
1,2019,1,4,14,1,5,4,6.4,2,3460
1,2019,1,4,14,2,5,4,6.4,2,3470
1,2019,1,4,14,3,5,4,6.4,2,3480
1,2019,1,4,15,0,5,4,6.4,2,3490
1,2019,1,4,15,1,5,4,6.4,2,3500
1,2019,1,4,15,2,5,4,6.4,2,3510
1,2019,1,4,15,3,5,4,6.4,2,3520
1,2019,1,4,16,0,5,4,6.4,2,3530
1,2019,1,4,16,1,5,4,6.4,2,3540
1,2019,1,4,16,2,5,4,6.4,2,3550
1,2019,1,4,16,3,5,4,6.4,2,3560
1,2019,1,4,17,0,5,4,6.4,2,3570
1,2019,1,4,17,1,5,4,6.4,3,3580
1,2019,1,4,17,2,5,4,6.4,3,3590
1,2019,1,4,17,3,5,4,6.4,3,3600
1,2019,1,4,18,0,5,4,6.4,3,3610
1,2019,1,4,18,1,5,4,6.4,1,3620
1,2019,1,4,18,2,5,4,6.4,1,3630
1,2019,1,4,18,3,5,4,6.4,1,3640
1,2019,1,4,19,0,5,4,6.4,1,3650
1,2019,1,4,19,1,5,4,6.4,1,3660
1,2019,1,4,19,2,5,4,6.4,1,3670
1,2019,1,4,19,3,5,4,6.4,1,3680
1,2019,1,4,20,0,5,4,6.4,1,3690
1,2019,1,4,20,1,5,4,6.4,1,3700
1,2019,1,4,20,2,5,4,6.4,1,3710
1,2019,1,4,20,3,5,4,6.4,1,3720
1,2019,1,4,21,0,5,4,6.4,1,3730
1,2019,1,4,21,1,5,4,6.4,1,3740
1,2019,1,4,21,2,5,4,6.4,1,3750
1,2019,1,4,21,3,5,4,6.4,1,3760
1,2019,1,4,22,0,5,4,6.4,1,3770
1,2019,1,4,22,1,5,4,6.4,2,3780
1,2019,1,4,22,2,5,4,6.4,2,3790
1,2019,1,4,22,3,5,4,6.4,2,3800
1,2019,1,4,23,0,5,4,6.4,2,3810
1,2019,1,4,23,1,5,4,6.4,2,3820
1,2019,1,4,23,2,5,4,6.4,2,3830
1,2019,1,4,23,3,5,4,6.4,2,3840
1,2019,1,5,0,0,5,1,6.4,2,3850
1,2019,1,5,0,1,6,5,7.1,3,3860
1,2019,1,5,0,2,6,5,7.1,3,3870
1,2019,1,5,0,3,6,5,7.1,3,3880
1,2019,1,5,1,0,6,5,7.1,3,3890
1,2019,1,5,1,1,6,5,7.1,4,3900
1,2019,1,5,1,2,6,5,7.1,4,3910
1,2019,1,5,1,3,6,5,7.1,4,3920
1,2019,1,5,2,0,6,5,7.1,4,3930
1,2019,1,5,2,1,6,5,7.1,3,3940
1,2019,1,5,2,2,6,5,7.1,3,3950
1,2019,1,5,2,3,6,5,7.1,3,3960
1,2019,1,5,3,0,6,5,7.1,3,3970
1,2019,1,5,3,1,6,5,7.1,3,3980
1,2019,1,5,3,2,6,5,7.1,3,3990
1,2019,1,5,3,3,6,5,7.1,3,4000
1,2019,1,5,4,0,6,5,7.1,3,4010
1,2019,1,5,4,1,6,5,7.1,3,4020
1,2019,1,5,4,2,6,5,7.1,3,4030
1,2019,1,5,4,3,6,5,7.1,3,4040
1,2019,1,5,5,0,6,5,7.1,3,4050
1,2019,1,5,5,1,6,5,7.1,3,4060
1,2019,1,5,5,2,6,5,7.1,3,4070
1,2019,1,5,5,3,6,5,7.1,3,4080
1,2019,1,5,6,0,6,5,7.1,3,4090
1,2019,1,5,6,1,6,5,7.1,2,4100
1,2019,1,5,6,2,6,5,7.1,2,4110
1,2019,1,5,6,3,6,5,7.1,2,4120
1,2019,1,5,7,0,6,5,7.1,2,4130
1,2019,1,5,7,1,6,5,7.1,2,4140
1,2019,1,5,7,2,6,5,7.1,2,4150
1,2019,1,5,7,3,6,5,7.1,2,4160
1,2019,1,5,8,0,6,5,7.1,2,4170
1,2019,1,5,8,1,6,5,7.1,1,4180
1,2019,1,5,8,2,6,5,7.1,1,4190
1,2019,1,5,8,3,6,5,7.1,1,4200
1,2019,1,5,9,0,6,5,7.1,1,4210
1,2019,1,5,9,1,6,5,7.1,1,4220
1,2019,1,5,9,2,6,5,7.1,1,4230
1,2019,1,5,9,3,6,5,7.1,1,4240
1,2019,1,5,10,0,6,5,7.1,1,4250
1,2019,1,5,10,1,6,5,7.1,1,4260
1,2019,1,5,10,2,6,5,7.1,1,4270
1,2019,1,5,10,3,6,5,7.1,1,4280
1,2019,1,5,11,0,6,5,7.1,1,4290
1,2019,1,5,11,1,6,5,7.1,1,4300
1,2019,1,5,11,2,6,5,7.1,1,4310
1,2019,1,5,11,3,6,5,7.1,1,4320
1,2019,1,5,12,0,6,5,7.1,1,4330
1,2019,1,5,12,1,6,5,7.1,1,4340
1,2019,1,5,12,2,6,5,7.1,1,4350
1,2019,1,5,12,3,6,5,7.1,1,4360
1,2019,1,5,13,0,6,5,7.1,1,4370
1,2019,1,5,13,1,6,5,7.1,2,4380
1,2019,1,5,13,2,6,5,7.1,2,4390
1,2019,1,5,13,3,6,5,7.1,2,4400
1,2019,1,5,14,0,6,5,7.1,2,4410
1,2019,1,5,14,1,6,5,7.1,1,4420
1,2019,1,5,14,2,6,5,7.1,1,4430
1,2019,1,5,14,3,6,5,7.1,1,4440
1,2019,1,5,15,0,6,5,7.1,1,4450
1,2019,1,5,15,1,6,5,7.1,2,4460
1,2019,1,5,15,2,6,5,7.1,2,4470
1,2019,1,5,15,3,6,5,7.1,2,4480
1,2019,1,5,16,0,6,5,7.1,2,4490
1,2019,1,5,16,1,6,5,7.1,1,4500
1,2019,1,5,16,2,6,5,7.1,1,4510
1,2019,1,5,16,3,6,5,7.1,1,4520
1,2019,1,5,17,0,6,5,7.1,1,4530
1,2019,1,5,17,1,6,5,7.1,1,4540
1,2019,1,5,17,2,6,5,7.1,1,4550
1,2019,1,5,17,3,6,5,7.1,1,4560
1,2019,1,5,18,0,6,5,7.1,1,4570
1,2019,1,5,18,1,6,5,7.1,1,4580
1,2019,1,5,18,2,6,5,7.1,1,4590
1,2019,1,5,18,3,6,5,7.1,1,4600
1,2019,1,5,19,0,6,5,7.1,1,4610
1,2019,1,5,19,1,6,5,7.1,1,4620
1,2019,1,5,19,2,6,5,7.1,1,4630
1,2019,1,5,19,3,6,5,7.1,1,4640
1,2019,1,5,20,0,6,5,7.1,1,4650
1,2019,1,5,20,1,6,5,7.1,1,4660
1,2019,1,5,20,2,6,5,7.1,1,4670
1,2019,1,5,20,3,6,5,7.1,1,4680
1,2019,1,5,21,0,6,5,7.1,1,4690
1,2019,1,5,21,1,6,5,7.1,1,4700
1,2019,1,5,21,2,6,5,7.1,1,4710
1,2019,1,5,21,3,6,5,7.1,1,4720
1,2019,1,5,22,0,6,5,7.1,1,4730
1,2019,1,5,22,1,6,5,7.1,1,4740
1,2019,1,5,22,2,6,5,7.1,1,4750
1,2019,1,5,22,3,6,5,7.1,1,4760
1,2019,1,5,23,0,6,5,7.1,1,4770
1,2019,1,5,23,1,6,5,7.1,1,4780
1,2019,1,5,23,2,6,5,7.1,1,4790
1,2019,1,5,23,3,6,5,7.1,1,4800
1,2019,1,6,0,0,6,5,7.1,1,4810
1,2019,1,6,0,1,7,5,7,3,4820
1,2019,1,6,0,2,7,5,7,3,4830
1,2019,1,6,0,3,7,5,7,3,4840
1,2019,1,6,1,0,7,5,7,3,4850
1,2019,1,6,1,1,7,5,7,3,4860
1,2019,1,6,1,2,7,5,7,3,4870
1,2019,1,6,1,3,7,5,7,3,4880
1,2019,1,6,2,0,7,5,7,3,4890
1,2019,1,6,2,1,7,5,7,3,4900
1,2019,1,6,2,2,7,5,7,3,4910
1,2019,1,6,2,3,7,5,7,3,4920
1,2019,1,6,3,0,7,5,7,3,4930
1,2019,1,6,3,1,7,5,7,2,4940
1,2019,1,6,3,2,7,5,7,2,4950
1,2019,1,6,3,3,7,5,7,2,4960
1,2019,1,6,4,0,7,5,7,2,4970
1,2019,1,6,4,1,7,5,7,2,4980
1,2019,1,6,4,2,7,5,7,2,4990
1,2019,1,6,4,3,7,5,7,2,5000
1,2019,1,6,5,0,7,5,7,2,5010
1,2019,1,6,5,1,7,5,7,4,5020
1,2019,1,6,5,2,7,5,7,4,5030
1,2019,1,6,5,3,7,5,7,4,5040
1,2019,1,6,6,0,7,5,7,4,5050
1,2019,1,6,6,1,7,5,7,3,5060
1,2019,1,6,6,2,7,5,7,3,5070
1,2019,1,6,6,3,7,5,7,3,5080
1,2019,1,6,7,0,7,5,7,3,5090
1,2019,1,6,7,1,7,5,7,3,5100
1,2019,1,6,7,2,7,5,7,3,5110
1,2019,1,6,7,3,7,5,7,3,5120
1,2019,1,6,8,0,7,5,7,3,5130
1,2019,1,6,8,1,7,5,7,4,5140
1,2019,1,6,8,2,7,5,7,4,5150
1,2019,1,6,8,3,7,5,7,4,5160
1,2019,1,6,9,0,7,5,7,4,5170
1,2019,1,6,9,1,7,5,7,3,5180
1,2019,1,6,9,2,7,5,7,3,5190
1,2019,1,6,9,3,7,5,7,3,5200
1,2019,1,6,10,0,7,5,7,3,5210
1,2019,1,6,10,1,7,5,7,2,5220
1,2019,1,6,10,2,7,5,7,2,5230
1,2019,1,6,10,3,7,5,7,2,5240
1,2019,1,6,11,0,7,5,7,2,5250
1,2019,1,6,11,1,7,5,7,1,5260
1,2019,1,6,11,2,7,5,7,1,5270
1,2019,1,6,11,3,7,5,7,1,5280
1,2019,1,6,12,0,7,5,7,1,5290
1,2019,1,6,12,1,7,5,7,1,5300
1,2019,1,6,12,2,7,5,7,1,5310
1,2019,1,6,12,3,7,5,7,1,5320
1,2019,1,6,13,0,7,5,7,1,5330
1,2019,1,6,13,1,7,5,7,1,5340
